episode,step,max_tile,avg_max_tile,epsilon,buffer_size
677,339,256,211.200,0.0500,170246
678,202,256,211.200,0.0500,170448
679,128,128,209.920,0.0500,170576
680,187,128,208.640,0.0500,170763
681,262,256,209.920,0.0500,171025
682,179,128,208.640,0.0500,171204
683,143,128,208.640,0.0500,171347
684,222,256,209.920,0.0500,171569
685,147,128,209.920,0.0500,171716
686,253,256,211.200,0.0500,171969
687,185,128,211.200,0.0500,172154
688,235,128,209.920,0.0500,172389
689,404,256,209.920,0.0500,172793
690,397,256,211.840,0.0500,173190
691,212,256,211.840,0.0500,173402
692,361,256,213.120,0.0500,173763
693,301,256,210.560,0.0500,174064
694,340,256,210.560,0.0500,174404
695,291,256,210.560,0.0500,174695
696,408,256,208.000,0.0500,175103
697,445,512,211.840,0.0500,175548
698,227,256,211.840,0.0500,175775
699,215,128,210.560,0.0500,175990
700,269,256,210.560,0.0500,176259
701,405,256,208.000,0.0500,176664
702,228,128,208.000,0.0500,176892
703,310,256,209.280,0.0500,177202
704,252,256,209.280,0.0500,177454
705,149,128,208.000,0.0500,177603
706,305,256,208.000,0.0500,177908
707,239,256,209.920,0.0500,178147
708,341,256,209.920,0.0500,178488
709,272,256,209.920,0.0500,178760
710,239,256,211.200,0.0500,178999
711,330,256,211.200,0.0500,179329
712,325,256,211.200,0.0500,179654
713,458,256,208.640,0.0500,180112
714,182,128,207.360,0.0500,180294
715,545,256,207.360,0.0500,180839
716,114,64,206.720,0.0500,180953
717,211,128,206.720,0.0500,181164
718,299,256,206.720,0.0500,181463
719,367,128,205.440,0.0500,181830
720,355,256,207.360,0.0500,182185
721,387,256,207.360,0.0500,182572
722,296,256,207.360,0.0500,182868
723,164,128,207.360,0.0500,183032
724,197,128,207.360,0.0500,183229
725,155,128,206.080,0.0500,183384
726,305,256,206.080,0.0500,183689
727,396,512,208.640,0.0500,184085
728,278,128,208.640,0.0500,184363
729,218,256,208.640,0.0500,184581
730,392,256,208.640,0.0500,184973
731,178,128,208.640,0.0500,185151
732,340,256,208.640,0.0500,185491
733,376,64,206.720,0.0500,185867
734,227,256,206.720,0.0500,186094
735,131,128,206.720,0.0500,186225
736,461,256,206.720,0.0500,186686
737,283,256,206.720,0.0500,186969
738,468,512,209.280,0.0500,187437
739,353,256,210.560,0.0500,187790
740,191,128,210.560,0.0500,187981
741,120,128,210.560,0.0500,188101
742,221,256,210.560,0.0500,188322
743,181,128,210.560,0.0500,188503
744,368,256,211.840,0.0500,188871
745,198,128,211.840,0.0500,189069
746,160,128,212.480,0.0500,189229
747,154,128,212.480,0.0500,189383
748,214,128,213.120,0.0500,189597
749,160,128,209.280,0.0500,189757
750,185,128,209.280,0.0500,189942
751,225,256,210.560,0.0500,190167
752,337,512,213.120,0.0500,190504
753,387,256,215.040,0.0500,190891
754,102,64,213.120,0.0500,190993
755,178,128,213.120,0.0500,191171
756,218,256,214.400,0.0500,191389
757,128,128,214.400,0.0500,191517
758,380,512,218.240,0.0500,191897
759,228,256,218.240,0.0500,192125
760,252,128,216.960,0.0500,192377
761,169,128,215.680,0.0500,192546
762,159,128,214.400,0.0500,192705
763,129,128,213.120,0.0500,192834
764,380,256,214.400,0.0500,193214
765,134,128,213.120,0.0500,193348
766,125,128,213.120,0.0500,193473
767,138,128,213.120,0.0500,193611
768,243,128,211.840,0.0500,193854
769,310,256,211.840,0.0500,194164
770,117,128,211.840,0.0500,194281
771,203,128,210.560,0.0500,194484
